commit_hash,date,author,file_path,lines_added,lines_deleted,churn,is_bug_fix,commit_message
5da1fc2,2011-05-29T19:52:10+02:00,Armin Ronacher,flask/app.py,49,1,50,0,Started work on URL value preprocessors
5da1fc2,2011-05-29T19:52:10+02:00,Armin Ronacher,flask/blueprints.py,32,0,32,0,Started work on URL value preprocessors
f7e71b5,2011-05-29T18:55:06+02:00,Armin Ronacher,flask/app.py,3,1,4,0,Register most stuff only once
f7e71b5,2011-05-29T18:55:06+02:00,Armin Ronacher,flask/blueprints.py,23,16,39,0,Register most stuff only once
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,flask/app.py,42,41,83,0,Latest iteration of the blueprint code.  Far from being done
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,flask/blueprints.py,172,0,172,0,Latest iteration of the blueprint code.  Far from being done
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,flask/ctx.py,11,0,11,0,Latest iteration of the blueprint code.  Far from being done
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,flask/helpers.py,41,21,62,0,Latest iteration of the blueprint code.  Far from being done
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,flask/module.py,17,204,221,0,Latest iteration of the blueprint code.  Far from being done
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,flask/templating.py,4,1,5,0,Latest iteration of the blueprint code.  Far from being done
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,flask/wrappers.py,16,7,23,0,Latest iteration of the blueprint code.  Far from being done
7a08331,2011-05-29T15:54:58+02:00,Armin Ronacher,tests/flask_tests.py,1,0,1,0,Latest iteration of the blueprint code.  Far from being done
086ecdb,2011-05-28T15:11:48+02:00,Armin Ronacher,flask/app.py,12,1,13,0,Better reraising of exceptions
b51ecd7,2011-05-27T20:29:47+02:00,Armin Ronacher,examples/flaskr/flaskr.py,2,3,5,0,Updated examples
b51ecd7,2011-05-27T20:29:47+02:00,Armin Ronacher,examples/minitwit/minitwit.py,2,3,5,0,Updated examples
115d31d,2011-05-27T20:29:03+02:00,Armin Ronacher,flask/app.py,2,0,2,0,More documentation updates
ba6bf23,2011-05-27T20:12:20+02:00,Armin Ronacher,tests/flask_tests.py,13,33,46,0,Updated tests
e71a5ff,2011-05-27T20:10:53+02:00,Armin Ronacher,flask/__init__.py,1,1,2,1,Started work on new request dispatching.  Unittests not yet updated
e71a5ff,2011-05-27T20:10:53+02:00,Armin Ronacher,flask/app.py,88,42,130,1,Started work on new request dispatching.  Unittests not yet updated
e71a5ff,2011-05-27T20:10:53+02:00,Armin Ronacher,flask/ctx.py,31,4,35,1,Started work on new request dispatching.  Unittests not yet updated
e71a5ff,2011-05-27T20:10:53+02:00,Armin Ronacher,flask/signals.py,1,0,1,1,Started work on new request dispatching.  Unittests not yet updated
e71a5ff,2011-05-27T20:10:53+02:00,Armin Ronacher,tests/flask_tests.py,4,1,5,1,Started work on new request dispatching.  Unittests not yet updated
e3f2dd8,2011-05-27T15:59:11+02:00,Armin Ronacher,tests/flask_tests.py,16,0,16,0,Added a test for content length behavior
7242abc,2011-05-24T16:34:41+02:00,Armin Ronacher,flask/logging.py,2,1,3,1,Extend the logging from the dynamically set logger class.  This fixes #234
d90765b,2011-05-24T16:29:46+02:00,Armin Ronacher,tests/flask_tests.py,12,0,12,0,Added testcase for json encoding parameter support
41952d2,2011-05-24T16:24:24+02:00,Steve Romanow,flask/wrappers.py,7,1,8,0,"respect request charset

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
ea77d5e,2011-05-19T09:14:53-04:00,Ron DuPlain,flask/config.py,2,2,4,0,Touch up docs according to user feedback.
57920a5,2011-05-17T11:41:12-04:00,Sharoon Thomas,flask/helpers.py,2,1,3,1,Prevent pop if flashes not in session to avoid modification to session fixes #227
15c937b,2011-05-01T16:36:51-04:00,Ron DuPlain,flask/app.py,0,9,9,0,Remove ctx.bind() from doc. It doesn't exist.
0171177,2011-04-25T16:02:35+02:00,Armin Ronacher,flask/helpers.py,2,1,3,1,Document that None skips in query strings.  This fixes #224
a4ea315,2011-04-25T16:01:58+02:00,Armin Ronacher,flask/app.py,3,2,5,1,Better error messages
e774e3a,2011-04-18T23:20:24+02:00,Armin Ronacher,flask/helpers.py,4,5,9,0,Switch params and example
d8fcd42,2011-04-18T23:19:59+02:00,Armin Ronacher,flask/helpers.py,1,1,2,0,Whitespace normalization
d8fcd42,2011-04-18T23:19:59+02:00,Armin Ronacher,tests/flask_tests.py,1,0,1,0,Whitespace normalization
7ed3196,2011-04-18T16:48:12+02:00,Simon Sapin,flask/__init__.py,1,1,2,0,"Add safe_join: returns the filename used by send_from_directory.

Signed-off-by: Armin Ronacher <arm"
7ed3196,2011-04-18T16:48:12+02:00,Simon Sapin,flask/helpers.py,27,7,34,0,"Add safe_join: returns the filename used by send_from_directory.

Signed-off-by: Armin Ronacher <arm"
709ecef,2011-04-18T16:39:33+02:00,Rémy Roy,flask/app.py,4,1,5,0,"Updating documentation for app.after_request decorator.

Signed-off-by: Armin Ronacher <armin.ronach"
0ecc686,2011-04-17T19:03:06+02:00,Armin Ronacher,flask/helpers.py,1,1,2,1,Fixed a typo
a06cd0a,2011-03-19T03:28:39+01:00,Armin Ronacher,flask/app.py,27,5,32,0,Started work on implementing blueprint based template loading
a06cd0a,2011-03-19T03:28:39+01:00,Armin Ronacher,flask/templating.py,56,16,72,0,Started work on implementing blueprint based template loading
a06cd0a,2011-03-19T03:28:39+01:00,Armin Ronacher,flask/wrappers.py,9,1,10,0,Started work on implementing blueprint based template loading
a06cd0a,2011-03-19T03:28:39+01:00,Armin Ronacher,tests/flask_tests.py,1,0,1,0,Started work on implementing blueprint based template loading
1446614,2011-03-18T09:30:56+01:00,Armin Ronacher,flask/app.py,17,0,17,0,Added deprecation warnings for modules
1446614,2011-03-18T09:30:56+01:00,Armin Ronacher,tests/flask_tests.py,30,4,34,0,Added deprecation warnings for modules
5910ef8,2011-03-18T09:16:33+01:00,Armin Ronacher,flask/helpers.py,2,2,4,0,Lock loader creation
0da56d7,2011-03-18T09:15:28+01:00,Armin Ronacher,flask/app.py,34,16,50,0,deprecated init_jinja_globals
0da56d7,2011-03-18T09:15:28+01:00,Armin Ronacher,flask/helpers.py,31,0,31,0,deprecated init_jinja_globals
0da56d7,2011-03-18T09:15:28+01:00,Armin Ronacher,tests/flask_tests.py,20,0,20,0,deprecated init_jinja_globals
4c8c503,2011-03-18T09:00:24+01:00,Armin Ronacher,flask/app.py,3,1,4,0,break line
6758179,2011-03-15T12:19:05-04:00,Aaron Kavlie,flask/config.py,2,2,4,0,"Improved botched docstring wording for silent failure.

Signed-off-by: Armin Ronacher <armin.ronache"
97efffa,2011-03-15T11:47:59-04:00,Armin Ronacher,tests/flask_tests.py,4,0,4,0,Enable deprecation warnings
1a7f579,2011-03-14T23:32:33-04:00,Aaron Kavlie,flask/config.py,2,2,4,0,Improved botched docstring wording for silent failure.
fbd4886,2011-03-14T16:13:58-04:00,Armin Ronacher,flask/__init__.py,1,0,1,0,Implemented flask.has_request_context()
fbd4886,2011-03-14T16:13:58-04:00,Armin Ronacher,flask/ctx.py,32,0,32,0,Implemented flask.has_request_context()
fbd4886,2011-03-14T16:13:58-04:00,Armin Ronacher,tests/flask_tests.py,12,0,12,0,Implemented flask.has_request_context()
04e70bd,2011-03-14T14:28:15-04:00,Matt Chisholm,flask/app.py,39,0,39,1,Add teardown_request decorator. Fixes issue #174
04e70bd,2011-03-14T14:28:15-04:00,Matt Chisholm,tests/flask_tests.py,73,1,74,1,Add teardown_request decorator. Fixes issue #174
235369f,2011-03-14T14:21:44-04:00,Armin Ronacher,flask/config.py,0,1,1,0,Removed unnecessary import
34a4947,2011-03-14T14:21:28-04:00,Armin Ronacher,flask/config.py,3,0,3,0,Documented some changes in config handling.
fa98177,2011-03-14T10:41:22-04:00,Aaron Kavlie,flask/config.py,1,0,1,0,"Test passes.
Added test for silent flag; added import of errno so it passed."
fa98177,2011-03-14T10:41:22-04:00,Aaron Kavlie,tests/flask_tests.py,2,1,3,0,"Test passes.
Added test for silent flag; added import of errno so it passed."
5cc40f4,2011-03-14T10:36:33-04:00,Aaron Kavlie,flask/config.py,8,3,11,0,silent option added to 'from_pyfile' to mirror 'from_envvar'.
b3fc9eb,2011-03-13T21:24:26-04:00,mvantellingen,flask/ctx.py,8,3,11,0,Open the session after the request context is pushed on the stack instead of in the constructor. Thi
00c5b7a,2011-02-21T21:56:37+01:00,Armin Ronacher,flask/app.py,9,1,10,0,added create_jinja_loader
00c5b7a,2011-02-21T21:56:37+01:00,Armin Ronacher,tests/flask_tests.py,13,0,13,0,added create_jinja_loader
1643e5c,2011-02-17T22:37:23+01:00,Sean Reifschneider,flask/app.py,1,1,2,1,"Fixing a word usage issue in docs.

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
0bf777e,2011-02-05T17:41:02+01:00,Armin Ronacher,flask/helpers.py,2,6,8,1,"Do not use Date, use Last-Modified. This fixes #164"
b0ca7e5,2011-01-24T13:49:11+01:00,mvantellingen,flask/app.py,17,0,17,0,Implement the endpoint decorator. This allows you to easily map views to endpoints when using the we
b0ca7e5,2011-01-24T13:49:11+01:00,mvantellingen,flask/module.py,8,0,8,0,Implement the endpoint decorator. This allows you to easily map views to endpoints when using the we
8a73097,2011-01-24T13:49:11+01:00,mvantellingen,tests/flask_tests.py,45,0,45,0,"Add unittests for the endpoint decorator

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com"
4a45345,2011-01-20T16:45:49+01:00,Dag Odenhall,flask/helpers.py,1,1,2,1,"Fix typo in send_file docs

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
99be2ec,2011-01-16T17:13:25+01:00,Armin Ronacher,flask/app.py,2,1,3,0,Flask no longer internally depends on rules being added through the add_url_rule function
99be2ec,2011-01-16T17:13:25+01:00,Armin Ronacher,tests/flask_tests.py,18,0,18,0,Flask no longer internally depends on rules being added through the add_url_rule function
07688d7,2011-01-16T14:29:56+01:00,Ivo Danihelka,flask/helpers.py,1,1,2,1,"Fixed 'schemal' doc typo.

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
402f12b,2011-01-14T00:29:37+01:00,Armin Ronacher,docs/conf.py,1,1,2,0,"We do not support 2.4, not even with CGI :)"
9ae4eba,2011-01-08T00:51:16+01:00,Daniel Gerber,flask/module.py,1,1,2,1,"fix subdomain for static rule on registering module

Signed-off-by: Armin Ronacher <armin.ronacher@a"
11c66be,2010-12-23T14:23:33+01:00,Armin Ronacher,tests/flask_tests.py,15,0,15,1,Added testcase for an issue that may exist on windows
ed70b42,2010-12-23T14:15:18+01:00,Armin Ronacher,flask/helpers.py,11,1,12,0,Make sure that windows servers do not allow downloading arbitrary files
fb88d9d,2010-12-07T22:08:46+01:00,Armin Ronacher,flask/app.py,1,1,2,0,Whitespace nazi was here
4b65c7e,2010-12-06T03:16:13+01:00,Armin Ronacher,flask/app.py,15,3,18,1,Added the ability to override the test client's class.  This fixes #148
1640679,2010-12-01T17:22:55+01:00,Armin Ronacher,examples/flaskr/flaskr.py,1,1,2,0,Updated examples to work with pypy which has a incomplete sqlite3 in 1.4.  Also disable a euc-kr tes
1640679,2010-12-01T17:22:55+01:00,Armin Ronacher,examples/minitwit/minitwit.py,1,1,2,0,Updated examples to work with pypy which has a incomplete sqlite3 in 1.4.  Also disable a euc-kr tes
1640679,2010-12-01T17:22:55+01:00,Armin Ronacher,tests/flask_tests.py,12,0,12,0,Updated examples to work with pypy which has a incomplete sqlite3 in 1.4.  Also disable a euc-kr tes
8569dfe,2010-11-29T08:57:38+01:00,Armin Ronacher,flask/app.py,14,1,15,0,Added a PROPAGATE_EXCEPTIONS flag
8569dfe,2010-11-29T08:57:38+01:00,Armin Ronacher,tests/flask_tests.py,28,1,29,0,Added a PROPAGATE_EXCEPTIONS flag
858806d,2010-11-08T18:29:09+01:00,Georg Brandl,flask/helpers.py,3,1,4,0,"Hint for positioning file pointer correctly before calling send_file().

Signed-off-by: Armin Ronach"
94a7312,2010-10-29T18:41:10+02:00,Daniel Haaker,examples/flaskr/flaskr_tests.py,1,1,2,0,"Add missing semicolon to test

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
d4c44a7,2010-10-25T17:49:37+02:00,Dag Odenhall,flask/app.py,1,1,2,0,"BaseConverter is in werkzeug.routing

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
a327452,2010-10-22T18:19:21+03:00,Pedro Algarvio,flask/app.py,5,3,8,0,"Better handling for `test_request_context` don't just append the port.
Also implemented a proper ini"
a327452,2010-10-22T18:19:21+03:00,Pedro Algarvio,flask/testing.py,24,2,26,0,"Better handling for `test_request_context` don't just append the port.
Also implemented a proper ini"
a327452,2010-10-22T18:19:21+03:00,Pedro Algarvio,tests/flask_tests.py,103,2,105,0,"Better handling for `test_request_context` don't just append the port.
Also implemented a proper ini"
88883aa,2010-10-22T15:36:47+03:00,Pedro Algarvio,flask/app.py,9,0,9,1,"Fix for Flask's ticket 126. A proper environment is now built to use
with `test_request_context()`.
"
88883aa,2010-10-22T15:36:47+03:00,Pedro Algarvio,tests/flask_tests.py,17,0,17,1,"Fix for Flask's ticket 126. A proper environment is now built to use
with `test_request_context()`.
"
405c299,2010-10-19T09:09:58+02:00,Jeff Weber,flask/config.py,2,1,3,0,"Updated from_pyfile so its dynamic module creation uses the imp module instead of type.

Signed-off-"
1d2a308,2010-10-19T09:09:55+02:00,Armin Ronacher,tests/flaskext_test.py,1,0,1,0,merged
1e4e578,2010-09-12T13:18:08-07:00,Armin Ronacher,flask/app.py,16,0,16,0,Added the extensions dictionary on the application
eb67242,2010-09-10T11:01:58-07:00,Armin Ronacher,flask/app.py,1,1,2,1,Fixed a typo in a docstring in app.py
2a73bbc,2010-08-20T11:16:18+02:00,Armin Ronacher,tests/flask_tests.py,9,0,9,1,Added testcase.  This fixes #108
2a73bbc,2010-08-20T11:16:18+02:00,Armin Ronacher,tests/subdomaintestmodule/__init__.py,4,0,4,1,Added testcase.  This fixes #108
6fca662,2010-08-20T17:09:19+08:00,Heungsub Lee,flask/module.py,2,1,3,1,Fix the 108th issue.
9a21c34,2010-08-10T22:55:40+02:00,Armin Ronacher,tests/flask_tests.py,10,1,11,0,Added another testcase
a3a8439,2010-08-09T15:16:02+02:00,Armin Ronacher,flask/templating.py,4,0,4,0,normpath is now used before loading templates
a3a8439,2010-08-09T15:16:02+02:00,Armin Ronacher,tests/flask_tests.py,2,0,2,0,normpath is now used before loading templates
a3a8439,2010-08-09T15:16:02+02:00,Armin Ronacher,tests/moduleapp/apps/admin/__init__.py,5,0,5,0,normpath is now used before loading templates
fda1467,2010-08-07T13:36:39+02:00,Armin Ronacher,flask/helpers.py,26,1,27,1,Deprecated send_file etag support and mimetype guessing for file-like objects.  This fixes #104
fda1467,2010-08-07T13:36:39+02:00,Armin Ronacher,tests/flask_tests.py,69,31,100,1,Deprecated send_file etag support and mimetype guessing for file-like objects.  This fixes #104
faa1c71,2010-08-07T13:02:53+02:00,Armin Ronacher,flask/globals.py,11,4,15,1,Request local objects now fail properly with a RuntimeError.  This fixes #105
faa1c71,2010-08-07T13:02:53+02:00,Armin Ronacher,tests/flask_tests.py,5,1,6,1,Request local objects now fail properly with a RuntimeError.  This fixes #105
c900256,2010-08-03T12:15:15+02:00,Armin Ronacher,tests/flask_tests.py,11,12,23,1,Various pyflakes fixes
c900256,2010-08-03T12:15:15+02:00,Armin Ronacher,tests/flaskext_test.py,0,1,1,1,Various pyflakes fixes
f52f4fd,2010-08-03T18:08:26+08:00,Priit Laes,setup.py,39,2,41,0,Added initial version of 'setup.py audit'
549af62,2010-08-03T18:07:41+08:00,jgraeme,flask/app.py,2,2,4,1,Fix some typos in the docstrings
549af62,2010-08-03T18:07:41+08:00,jgraeme,flask/helpers.py,1,1,2,1,Fix some typos in the docstrings
549af62,2010-08-03T18:07:41+08:00,jgraeme,flask/module.py,2,2,4,1,Fix some typos in the docstrings
549af62,2010-08-03T18:07:41+08:00,jgraeme,flask/wrappers.py,3,3,6,1,Fix some typos in the docstrings
778e44e,2010-07-30T00:03:06+02:00,Armin Ronacher,flask/config.py,5,1,6,1,Improved error message for configuration files
778e44e,2010-07-30T00:03:06+02:00,Armin Ronacher,tests/flask_tests.py,12,0,12,1,Improved error message for configuration files
8019186,2010-07-30T05:55:10+08:00,Stephane Wirtel,flask/helpers.py,1,1,2,0,Remove an unused function
952967f,2010-07-28T01:39:25+02:00,Armin Ronacher,flask/app.py,8,2,10,1,"In 0.7, make_default_options_response is a public API"
dbf55de,2010-07-28T01:28:00+02:00,Armin Ronacher,flask/app.py,19,4,23,1,"Fixed an issue where the default `OPTIONS` response was
not exposing all valid methods in the `Allow"
dbf55de,2010-07-28T01:28:00+02:00,Armin Ronacher,tests/flask_tests.py,11,0,11,1,"Fixed an issue where the default `OPTIONS` response was
not exposing all valid methods in the `Allow"
4cd5201,2010-07-28T05:34:04+08:00,Ronny Pfannschmidt,tests/flaskext_test.py,3,5,8,0,"use custom tox file named tox-flask-test.ini, dont delete the real tox.ini"
16b101e,2010-07-27T14:40:21+02:00,Armin Ronacher,setup.py,1,1,2,0,HEAD is 0.7-dev
6aeb6a0,2010-07-26T02:52:05+02:00,Armin Ronacher,tests/flaskext_test.py,3,1,4,1,Added standard dep on py because some extensions might use py.test and the default available version
8bd8b01,2010-07-26T02:30:52+02:00,Armin Ronacher,tests/flaskext_test.py,5,2,7,1,Small fixes in the extension tester
140fc45,2010-07-26T00:59:41+02:00,Armin Ronacher,tests/flaskext_test.py,4,0,4,0,Added another workaround.  the extension tester is now a pile of hacks
63a37b7,2010-07-26T00:36:09+02:00,Armin Ronacher,tests/flaskext_test.py,23,5,28,0,Improved extension test runner
d455135,2010-07-25T23:46:24+02:00,Armin Ronacher,tests/flaskext_test.py,11,2,13,0,Added a workaround for py.test
fee5bda,2010-07-25T17:34:47+02:00,Armin Ronacher,flask/app.py,1,2,3,0,Code cleanup
fee5bda,2010-07-25T17:34:47+02:00,Armin Ronacher,flask/helpers.py,0,1,1,0,Code cleanup
3a80ecc,2010-07-25T17:33:45+02:00,Armin Ronacher,tests/flaskext_test.py,212,32,244,0,Improved script for automatic extension testing
a993a31,2010-07-25T23:27:14+08:00,Ali Afshar,flask/templating.py,1,1,2,0,Removed unused import
f4bfae6,2010-07-23T15:41:39+01:00,Armin Ronacher,tests/flaskext_test.py,97,0,97,0,Added flaskext tester
dcf5dff,2010-07-23T14:58:51+01:00,Armin Ronacher,docs/conf.py,1,2,3,0,Updatd an intersphinx link
7680d52,2010-07-23T13:29:21+01:00,Armin Ronacher,flask/app.py,1,0,1,0,Added support for subdomain bound modules
7680d52,2010-07-23T13:29:21+01:00,Armin Ronacher,flask/module.py,10,2,12,0,Added support for subdomain bound modules
7680d52,2010-07-23T13:29:21+01:00,Armin Ronacher,tests/flask_tests.py,21,0,21,0,Added support for subdomain bound modules
b49afa2,2010-07-20T15:09:51+01:00,Armin Ronacher,tests/flask_tests.py,8,2,10,0,Removed temp subscription contextmanager in blinker tests to support upcoming api improvements bette
80268a4,2010-07-20T15:05:10+01:00,Armin Ronacher,docs/conf.py,1,0,1,1,Documented proxy fix
